TIME,REP_AIRP,UNIT,TRA_MEAS,AIRLINE,Value,Flag and Footnotes
2019M08,BJORNOYA airport,Passenger,Passengers carried,All airlines,:,
2019M08,FORDE/BRINGELAND airport,Passenger,Passengers carried,All airlines,:,
2019M08,BOMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRONNOYSUND/BRONNOY airport,Passenger,Passengers carried,All airlines,:,
2019M08,BODO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BERGEN/FLESLAND airport,Passenger,Passengers carried,All airlines,:,
2019M08,BATSFJORD airport,Passenger,Passengers carried,All airlines,:,
2019M08,BERLEVAG airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRISTIANSAND/KJEVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,DOMBAS/BRUNSHAGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,DRAMMEN/SYKEHUSET BUSKERUD airport,Passenger,Passengers carried,All airlines,:,
2019M08,GEILO/DAGALI airport,Passenger,Passengers carried,All airlines,:,
2019M08,DOKKA/THOMLEVOLD airport,Passenger,Passengers carried,All airlines,:,
2019M08,DRAUPNER airport,Passenger,Passengers carried,All airlines,:,
2019M08,DRAUGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,BARDUFOSS airport,Passenger,Passengers carried,All airlines,:,
2019M08,EGGEMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,EKOFISK airport,Passenger,Passengers carried,All airlines,:,
2019M08,ELVERUM/SYKEHUSET INNLANDET airport,Passenger,Passengers carried,All airlines,:,
2019M08,HARSTAD/NARVIK/EVENES airport,Passenger,Passengers carried,All airlines,:,
2019M08,FROYA/FLATVAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,STATFJORD B airport,Passenger,Passengers carried,All airlines,:,
2019M08,FORDE/SENTRALSJUKEHUSET airport,Passenger,Passengers carried,All airlines,:,
2019M08,FAGERNES/LEIRIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,FEDJE airport,Passenger,Passengers carried,All airlines,:,
2019M08,FLORO airport,Passenger,Passengers carried,All airlines,:,
2019M08,FRIGG airport,Passenger,Passengers carried,All airlines,:,
2019M08,FYRESDAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS A airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS B (OIL RIG) airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS C airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLKNAPP airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSLO/GARDERMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRIMSMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SNASA/GRONORA airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAMAR/STAFSBERG airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAUGESUND/KARMOY airport,Passenger,Passengers carried,All airlines,:,
2019M08,HEIDRUN airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAMMERFEST airport,Passenger,Passengers carried,All airlines,:,
2019M08,HASVIK airport,Passenger,Passengers carried,All airlines,:,
2019M08,HEIMDAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,HORNMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,HOPEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,HOKKSUND airport,Passenger,Passengers carried,All airlines,:,
2019M08,HATTFJELLDAL/VOLLEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,HONNINGSVAG/VALAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAUGESUND/SJUKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,ISFJORD airport,Passenger,Passengers carried,All airlines,:,
2019M08,JAN MAYEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,JARLSBERG airport,Passenger,Passengers carried,All airlines,:,
2019M08,KAUTOKEINO airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRISTIANSUND/KVERNBERGET airport,Passenger,Passengers carried,All airlines,:,
2019M08,KJELLER airport,Passenger,Passengers carried,All airlines,:,
2019M08,GOL/KLANTEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,KIRKENES/HOYBUKTMOEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,ULA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LILLEHAMMER/SYKEHUSET INNLANDET airport,Passenger,Passengers carried,All airlines,:,
2019M08,FARSUND/LISTA airport,Passenger,Passengers carried,All airlines,:,
2019M08,LEKNES airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUNDE airport,Passenger,Passengers carried,All airlines,:,
2019M08,LORENSKOG/AKERSHUS UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,MEHAMN airport,Passenger,Passengers carried,All airlines,:,
2019M08,MOLDE/ARO airport,Passenger,Passengers carried,All airlines,:,
2019M08,MOSJOEN/KJAERSTAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,LAKSELV/BANAK airport,Passenger,Passengers carried,All airlines,:,
2019M08,NORNE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NJORD A airport,Passenger,Passengers carried,All airlines,:,
2019M08,NARVIK/FRAMNES airport,Passenger,Passengers carried,All airlines,:,
2019M08,NAMSOS airport,Passenger,Passengers carried,All airlines,:,
2019M08,NOTODDEN/TUVEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSEBERG A airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSEBERG C airport,Passenger,Passengers carried,All airlines,:,
2019M08,ORLAND airport,Passenger,Passengers carried,All airlines,:,
2019M08,OPPDAL/FAGERHAUG airport,Passenger,Passengers carried,All airlines,:,
2019M08,"NORWAY ACC, OSLO airport",Passenger,Passengers carried,All airlines,:,
2019M08,ORSTA-VOLDA/HOVDEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,AASEGARDEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,TANA BRU (TANA BRIDGE) airport,Passenger,Passengers carried,All airlines,:,
2019M08,"HAMMERFEST, FUGLENES airport",Passenger,Passengers carried,All airlines,:,
2019M08,HATTFJELLDAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,REGIONSYKEHUSET TC airport,Passenger,Passengers carried,All airlines,:,
2019M08,PYRAMIDEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,TROLL A airport,Passenger,Passengers carried,All airlines,:,
2019M08,TROLL B airport,Passenger,Passengers carried,All airlines,:,
2019M08,TROLL C airport,Passenger,Passengers carried,All airlines,:,
2019M08,BRAGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSEBERG OST airport,Passenger,Passengers carried,All airlines,:,
2019M08,VESLEFRIKK A airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS B airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS A SPM1 airport,Passenger,Passengers carried,All airlines,:,
2019M08,GULLFAKS A SPM2 airport,Passenger,Passengers carried,All airlines,:,
2019M08,KVITEBJORN airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSEBERG SOR airport,Passenger,Passengers carried,All airlines,:,
2019M08,SNORRE B airport,Passenger,Passengers carried,All airlines,:,
2019M08,STATFJORD C airport,Passenger,Passengers carried,All airlines,:,
2019M08,HULDRA airport,Passenger,Passengers carried,All airlines,:,
2019M08,VISUND airport,Passenger,Passengers carried,All airlines,:,
2019M08,MO I RANA/ROSSVOLL airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROGNAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,RINGEBU/FRYA airport,Passenger,Passengers carried,All airlines,:,
2019M08,RAKKESTAD airport,Passenger,Passengers carried,All airlines,:,
2019M08,RORVIK/RYUM airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROROS airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROST airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRONDHEIM/ROSTEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,REINSVOLL airport,Passenger,Passengers carried,All airlines,:,
2019M08,MOSS/RYGGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SVEA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SVALBARD/LONGYEAR airport,Passenger,Passengers carried,All airlines,:,
2019M08,SANDANE/ANDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SNORRE A airport,Passenger,Passengers carried,All airlines,:,
2019M08,STATFJORD A airport,Passenger,Passengers carried,All airlines,:,
2019M08,SOGNDAL/HAUKASEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SVOLVAER/HELLE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SKI/SONDRE SKI GARD airport,Passenger,Passengers carried,All airlines,:,
2019M08,STOKMARKNES/SKAGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SLEIPNER A airport,Passenger,Passengers carried,All airlines,:,
2019M08,SKIEN/GEITERYGGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,STORD/SORSTOKKEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SORKJOSEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,VARDO/SVARTNES airport,Passenger,Passengers carried,All airlines,:,
2019M08,SANDNESSJOEN/STOKKA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SUNNDALSORA airport,Passenger,Passengers carried,All airlines,:,
2019M08,"NORWAY ACC, STAVANGER airport",Passenger,Passengers carried,All airlines,:,
2019M08,STAVANGER/UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,TROMSO/LANGNES airport,Passenger,Passengers carried,All airlines,:,
2019M08,SANDEFJORD/TORP airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRONDHEIM/ST. OLAVS HOSPITAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRYSIL/SAETERASEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,TYNSET airport,Passenger,Passengers carried,All airlines,:,
2019M08,ASGARD A airport,Passenger,Passengers carried,All airlines,:,
2019M08,ASGARD B airport,Passenger,Passengers carried,All airlines,:,
2019M08,ASGARD C airport,Passenger,Passengers carried,All airlines,:,
2019M08,DRAUGEN FLP airport,Passenger,Passengers carried,All airlines,:,
2019M08,OSLO/ULLEVAL UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2019M08,KONGSVINGER airport,Passenger,Passengers carried,All airlines,:,
2019M08,KRISTIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,OS/VAKSINEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,NJORD B airport,Passenger,Passengers carried,All airlines,:,
2019M08,RAKKESTAD/RYGGE airport,Passenger,Passengers carried,All airlines,:,
2019M08,OST ADER/GULLKNALL airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRONDHEIM/VAERNES airport,Passenger,Passengers carried,All airlines,:,
2019M08,VADSO airport,Passenger,Passengers carried,All airlines,:,
2019M08,VALLE/ARAKSOYENE airport,Passenger,Passengers carried,All airlines,:,
2019M08,VESLEFRIKK B airport,Passenger,Passengers carried,All airlines,:,
2019M08,VALHALL A airport,Passenger,Passengers carried,All airlines,:,
2019M08,VAEROY airport,Passenger,Passengers carried,All airlines,:,
2019M08,GUDRUN airport,Passenger,Passengers carried,All airlines,:,
2019M08,PETROJARL 1 airport,Passenger,Passengers carried,All airlines,:,
2019M08,ELDFISK airport,Passenger,Passengers carried,All airlines,:,
2019M08,VALLHALL PH airport,Passenger,Passengers carried,All airlines,:,
2019M08,YME airport,Passenger,Passengers carried,All airlines,:,
2019M08,EKOFISK A airport,Passenger,Passengers carried,All airlines,:,
2019M08,ELDFISK B airport,Passenger,Passengers carried,All airlines,:,
2019M08,COD airport,Passenger,Passengers carried,All airlines,:,
2019M08,EKOFISK D airport,Passenger,Passengers carried,All airlines,:,
2019M08,EDDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALBUSKJELL F airport,Passenger,Passengers carried,All airlines,:,
2019M08,GYDA airport,Passenger,Passengers carried,All airlines,:,
2019M08,HOD airport,Passenger,Passengers carried,All airlines,:,
2019M08,EKOFISK K airport,Passenger,Passengers carried,All airlines,:,
2019M08,ELDFISK A airport,Passenger,Passengers carried,All airlines,:,
2019M08,JOTUN A airport,Passenger,Passengers carried,All airlines,:,
2019M08,RINGHORNE airport,Passenger,Passengers carried,All airlines,:,
2019M08,PETROJARL VARG airport,Passenger,Passengers carried,All airlines,:,
2019M08,FRIGG DP2 airport,Passenger,Passengers carried,All airlines,:,
2019M08,TAMBAR airport,Passenger,Passengers carried,All airlines,:,
2019M08,ALBUSKJELL A airport,Passenger,Passengers carried,All airlines,:,
2019M08,TOR airport,Passenger,Passengers carried,All airlines,:,
2019M08,JOTUN B airport,Passenger,Passengers carried,All airlines,:,
2019M08,VARG airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRANE airport,Passenger,Passengers carried,All airlines,:,
2019M08,SLEIPNER B airport,Passenger,Passengers carried,All airlines,:,
2019M08,SOGN OG FJORDANE airport,Passenger,Passengers carried,All airlines,:,
2019M08,MANDAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,ROGALAND/ORRE airport,Passenger,Passengers carried,All airlines,:,
2019M08,HORDALAND airport,Passenger,Passengers carried,All airlines,:,
2019M08,STAVANGER/SOLA airport,Passenger,Passengers carried,All airlines,:,
2019M08,Unknown airport - NORWAY,Passenger,Passengers carried,All airlines,:,
2019M08,SWITZERLAND MET airport,Passenger,Passengers carried,All airlines,:,
2019M08,RARON airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZERMATT airport,Passenger,Passengers carried,All airlines,:,
2019M08,BEX airport,Passenger,Passengers carried,All airlines,:,
2019M08,LES EPLATURES airport,Passenger,Passengers carried,All airlines,:,
2019M08,ECUVILLENS airport,Passenger,Passengers carried,All airlines,:,
2019M08,GENEVA airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAANEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,LAUSANNE-LA BLECHERETTE airport,Passenger,Passengers carried,All airlines,:,
2019M08,NEUCHATEL airport,Passenger,Passengers carried,All airlines,:,
2019M08,LA COTE airport,Passenger,Passengers carried,All airlines,:,
2019M08,REICHENBACH airport,Passenger,Passengers carried,All airlines,:,
2019M08,SION airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRUYERES airport,Passenger,Passengers carried,All airlines,:,
2019M08,YVERDON-LES-BAINS airport,Passenger,Passengers carried,All airlines,:,
2019M08,GSTAAD-INN GRUND airport,Passenger,Passengers carried,All airlines,:,
2019M08,COLLOMBEY-MURAZ airport,Passenger,Passengers carried,All airlines,:,
2019M08,GAMPEL airport,Passenger,Passengers carried,All airlines,:,
2019M08,DUBENDORF airport,Passenger,Passengers carried,All airlines,:,
2019M08,MOLLIS airport,Passenger,Passengers carried,All airlines,:,
2019M08,BUOCHS airport,Passenger,Passengers carried,All airlines,:,
2019M08,AMLIKON airport,Passenger,Passengers carried,All airlines,:,
2019M08,DITTINGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SCHAFFHAUSEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,KAGISWIL airport,Passenger,Passengers carried,All airlines,:,
2019M08,WINTERTHUR airport,Passenger,Passengers carried,All airlines,:,
2019M08,HASENSTRICK airport,Passenger,Passengers carried,All airlines,:,
2019M08,LANGENTHAL airport,Passenger,Passengers carried,All airlines,:,
2019M08,AMBRI airport,Passenger,Passengers carried,All airlines,:,
2019M08,TRIENGEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,OLTEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,MUNSTER airport,Passenger,Passengers carried,All airlines,:,
2019M08,WANGEN-LACHEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,RARON airport,Passenger,Passengers carried,All airlines,:,
2019M08,BELLECHASSE airport,Passenger,Passengers carried,All airlines,:,
2019M08,MOTIERS airport,Passenger,Passengers carried,All airlines,:,
2019M08,MONTRICHER airport,Passenger,Passengers carried,All airlines,:,
2019M08,ST.STEPHAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZWEISIMMEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUGANO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BERN-BELP airport,Passenger,Passengers carried,All airlines,:,
2019M08,BAD RAGAZ airport,Passenger,Passengers carried,All airlines,:,
2019M08,BIRRFELD airport,Passenger,Passengers carried,All airlines,:,
2019M08,GRENCHEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,ZURICH airport,Passenger,Passengers carried,All airlines,:,
2019M08,FRICKTAL-SCHUPFART airport,Passenger,Passengers carried,All airlines,:,
2019M08,COURTELARY airport,Passenger,Passengers carried,All airlines,:,
2019M08,SPECK-FEHRALTORF airport,Passenger,Passengers carried,All airlines,:,
2019M08,LOCARNO airport,Passenger,Passengers carried,All airlines,:,
2019M08,BASEL airport,Passenger,Passengers carried,All airlines,:,
2019M08,HAUSEN AM ALBIS airport,Passenger,Passengers carried,All airlines,:,
2019M08,LUZERN-BEROMUNSTER airport,Passenger,Passengers carried,All airlines,:,
2019M08,BIEL-KAPPELEN airport,Passenger,Passengers carried,All airlines,:,
2019M08,ST. GALLEN-ALTENRHEIN airport,Passenger,Passengers carried,All airlines,:,
2019M08,SAMEDAN airport,Passenger,Passengers carried,All airlines,:,
2019M08,LOMMIS airport,Passenger,Passengers carried,All airlines,:,
2019M08,BUTTWIL airport,Passenger,Passengers carried,All airlines,:,
